source_file,session,scent,label,gas_trough_d,gas_mean_d,humid_peak_d,humid_mean_d,temp_d,gas_peak_d,gas_range_d,gas_slope,gas_recovery,gas_trough_pct,gas_skew,humid_recovery,humid_std,gas_late_slope,gas_std,time_to_trough
smell_mint_2026-07-02_new1.csv,mint_2026-07-02_new1_t0,mint,fresh_plant,-39.923333333333346,-29.54916666666668,2.209999999999986,1.1824999999999832,-0.1887499999999988,1.7766666666666424,41.69999999999999,-1.1931034482758618,0.3779744510311429,-17.030443499651632,1.7946750116050494,-0.3589743589743658,0.4149221814589657,0.2069602667407625,8.255871605846485,15
smell_mint_2026-07-02_new2.csv,mint_2026-07-02_new2_t0,mint,fresh_plant,-32.47333333333333,-17.432499999999976,5.513333333333321,1.275833333333324,-0.1102500000000006,1.2266666666666597,33.69999999999999,-0.7517241379310349,0.6144528844179836,-14.244356065036843,-0.1240073865685221,-0.7569528415961307,0.8859140759689963,0.0808002222839703,6.21642308504032,11
smell_mint_2026-07-02_new3.csv,mint_2026-07-02_new3_t0,mint,fresh_plant,-77.975,-53.55583333333331,3.846666666666657,-0.4458333333333399,-0.2065833333333344,6.125,84.1,-2.358620689655172,0.3861066581169181,-27.497134796790977,2.132085147833231,-1.1542461005199312,1.0859068790646826,0.2942928591275378,14.392314475866003,19
smell_mint_2026-07-03.csv,mint_2026-07-03_t0,mint,fresh_plant,-34.879999999999995,-21.455833333333317,2.1783333333333346,1.2650000000000006,-0.3769166666666592,2.2200000000000273,37.10000000000002,-1.031034482758622,0.5275229357798144,-12.758797278513423,0.6244211348407711,-0.4254016832440714,0.348074066192176,0.1485329258127273,6.779208358814636,19
smell_mint_2026-07-03_2.csv,mint_2026-07-03_2_t0,mint,fresh_plant,-32.04166666666663,-23.019999999999925,2.436666666666653,0.5416666666666501,-0.0816666666666634,2.058333333333394,34.10000000000002,-1.1241379310344837,0.3757607282184666,-11.30051432770021,1.913535202737531,-0.8563611491108145,0.4371975144790587,0.0996943595443212,6.181614990347501,26
smell_mint_2026-07-03_3.csv,mint_2026-07-03_3_t0,mint,fresh_plant,-79.0333333333333,-61.13916666666668,3.9266666666666694,2.3583333333333414,-0.1154166666666718,-2.3333333333333144,76.69999999999999,-1.9689655172413791,0.2285111767186838,-27.844979448032873,2.189560853180516,-0.3684210526315765,0.7606996048959727,0.3357265907196457,14.243643587189654,64
smell_orange_2026-05-29.csv,orange_2026-05-29_t0,orange,fresh_plant,-20.385,-16.339166666666664,11.553333333333327,5.431666666666651,-0.0831666666666706,-0.384999999999998,20.0,-0.6172413793103447,0.1801978579020524,-33.75838370456239,2.8890970448557143,-0.2873629544143106,2.9002638768835425,0.0282856348985833,3.224616148560252,72
smell_orange_2026-05-31.csv,orange_2026-05-31_t0,orange,fresh_plant,-24.90833333333334,-18.951666666666675,10.059999999999995,5.4683333333333195,-0.0402500000000038,-0.0083333333333399,24.9,-0.8413793103448275,0.3098026095684175,-41.165128770141855,1.8075279764984424,-0.4801192842942346,1.800906407587271,0.1303362045012503,5.422940981505229,27
smell_orange_2026-06-01.csv,orange_2026-06-01_t0,orange,fresh_plant,-27.563333333333333,-22.60416666666667,11.79,6.371666666666648,-0.4817499999999981,0.8366666666666731,28.40000000000001,-0.8862068965517242,0.0981980892490021,-41.72258943438115,2.789706771558077,-0.3508623126943729,2.590269719975552,0.0112836899138656,6.669801294308217,51
smell_orange_2026-07-16.csv,orange_2026-07-16_t0,orange,fresh_plant,-83.85333333333331,-64.19249999999994,3.3799999999999812,1.7566666666666464,-0.5272499999999987,10.746666666666698,94.6,-2.1103448275862076,0.1403243758944188,-40.57681140718755,2.15945884273885,-0.3589743589743624,0.8808833949823065,0.1229702695193127,16.273062075268918,75
smell_orange_2026-07-16_2.csv,orange_2026-07-16_2_t0,orange,fresh_plant,-36.110000000000014,-28.239166666666677,3.1199999999999903,1.5333333333333456,-0.2488333333333301,4.989999999999981,41.099999999999994,-1.1896551724137931,0.0995107541770515,-20.457764432610055,2.1444975611775816,-0.3952991452991423,0.7590491127427507,0.0363767713253691,10.51882753156876,80
smell_orange_2026-07-16_3.csv,orange_2026-07-16_3_t0,orange,fresh_plant,-44.20666666666665,-34.504166666666606,3.289999999999992,1.8691666666666575,-0.281166666666671,2.2933333333333508,46.5,-1.2689655172413787,0.0684662946765195,-24.848235029603533,1.765325942810268,-0.3779128672745764,0.7133133758890425,0.0113614893025873,13.454828516806398,46
smell_orange_2026-07-16_4.csv,orange_2026-07-16_4_t0,orange,fresh_plant,-26.211666666666673,-19.095,5.5533333333333275,1.988333333333344,-0.2800833333333372,2.288333333333327,28.5,-0.9310344827586212,0.2657849558084822,-17.11931379058857,2.0383316194128365,-0.7190876350540235,1.1684498277632631,0.0681522645179239,6.9934413719014055,34
smell_orange_2026-07-16_5.csv,orange_2026-07-16_5_t0,orange,fresh_plant,-42.843333333333305,-28.89666666666666,6.720000000000013,3.439166666666665,-0.3974166666666683,2.9566666666666777,45.79999999999998,-1.4068965517241374,0.3901034777872864,-29.09695968125324,1.5732798377516233,-0.4885912698412707,1.40672763493467,0.1348874687413187,10.47083197373648,45
smell_orange_2026-07-16_6.csv,orange_2026-07-16_6_t0,orange,fresh_plant,-21.77000000000001,-8.632500000000022,4.473333333333329,2.109999999999999,-0.2996666666666669,1.9299999999999784,23.69999999999999,-0.3551724137931029,0.4049915786250174,-14.883434743966642,0.0095962376655448,-0.2451564828613973,1.135850146610702,-0.1251792164490123,5.524808631678264,111
